original_index,max_H_run_length,gene_name
2510,2.0,AAU28619.1 ATP-dependent DNA helicase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2511,2.0,AAU28620.1 hypothetical protein lpg2560 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2512,2.0,AAU28621.1 hypothetical protein lpg2561 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2513,2.0,AAU28622.1 phage repressor [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2514,2.0,AAU28623.1 prophage regulatory protein-like [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2515,2.0,AAU28624.1 LvrA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2516,1.0,"AAU28625.1 transposase ORF-A, IS-type [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2517,1.0,AAU28626.1 ISxcC1 transposase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2518,1.0,AAU28627.1 ISI400 transposase B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2519,1.0,AAU28628.1 hypothetical protein lpg2568 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2520,1.0,AAU28629.1 hypothetical protein lpg2569 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2521,2.0,AAU28630.1 hypothetical protein lpg2571 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2522,2.0,AAU28631.1 hypothetical protein lpg2572 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2523,2.0,"AAU28632.1 transposase (resolvase, DNA invertase) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2524,2.0,AAU28633.1 hypothetical protein lpg2574 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2525,2.0,"AAU28634.1 hypothetical, uroporphyrin-III C-methyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2526,2.0,AAU28635.1 hypothetical protein lpg2577 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2527,2.0,AAU28636.1 hypothetical protein lpg2578 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2528,2.0,AAU28637.1 hypothetical protein lpg2579 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2529,2.0,AAU28638.1 glutaryl CoA dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2530,2.0,"AAU28639.1 2-oxoisovalerate dehydrogenase, E1 component, alpha and beta fusion [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2531,2.0,AAU28640.1 hypothetical protein lpg2582 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2532,2.0,AAU28641.1 flagellar protein FlhB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2533,2.0,"AAU28642.1 SidF, inhibitor of growth family, member 3 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2534,2.0,AAU28643.1 D-alanyl-D-alanine dipeptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2535,2.0,"AAU28644.1 cysteine protease, papain C1 family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2536,2.0,AAU28645.1 probable thermolabile hemolysin [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2537,2.0,AAU28646.1 acid sphingomyelinase-like phosphodiesterase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2538,2.0,"AAU28647.1 D-alanyl-D-alanine carboxypeptidase, fraction B; penicillin binding protein 4 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2539,2.0,AAU28648.1 chromosome partitioning protein ParB (SpoOJ) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2540,2.0,AAU28649.1 hypothetical protein lpg2591 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2541,2.0,AAU28650.1 hypothetical protein lpg2592 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2542,2.0,AAU28651.1 rRNA methyltransferase (SUN protein) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2543,2.0,AAU28652.1 methionyl tRNA formyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2544,2.0,AAU28653.1 peptide deformylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2545,2.0,"AAU28654.1 signal peptide protein, LysM domain protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2546,2.0,AAU28655.1 DNA processing enzyme DprA (SMF family) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2547,2.0,AAU28656.1 hypothetical protein lpg2598 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2548,2.0,AAU28657.1 DNA topoisomerase I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2549,2.0,AAU28658.1 acyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2550,2.0,AAU28659.1 hypothetical protein lpg2601 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2551,2.0,AAU28660.1 conserved domain protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2552,2.0,AAU28661.1 hypothetical protein lpg2603 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2553,2.0,AAU28662.1 hypothetical protein lpg2604 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2554,2.0,AAU28663.1 hypothetical protein lpg2605 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2555,2.0,AAU28664.1 glutamine amidotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2556,2.0,"AAU28665.1 metallopeptidase PepO, peptidase, M13 family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2557,2.0,AAU28666.1 UDP-3-O-acyl-N-acetylglucosamine deacetylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2558,2.0,AAU28667.1 cell division protein FtsZ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2559,2.0,AAU28668.1 cell division protein FtsA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2560,2.0,AAU28669.1 cell division protein FtsQ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2561,2.0,AAU28670.1 D-alanine-D-alanine ligase A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2562,2.0,AAU28671.1 UDP-N-acetylenolpyruvoylglucosamine reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2563,2.0,AAU28672.1 UDP-N-acetylmuramate:L-alanine ligase MurC [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2564,2.0,AAU28673.1 cell division protein FtsW [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2565,2.0,AAU28674.1 UDP-N-muramoylalanine-D-glutamate ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2566,3.0,AAU28675.1 phospho-N-acetylmuramoyl-pentapeptide transferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2567,3.0,"AAU28676.1 UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diaminopimelate-D-alanyl-D-alanyl ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2568,3.0,AAU28677.1 cell division protein ZipA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2569,3.0,AAU28678.1 chromosome segregation SMC protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2570,3.0,"AAU28679.1 acid phosphatase, class B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2571,3.0,AAU28680.1 hypothetical protein lpg2622 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2572,3.0,AAU28681.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2573,3.0,AAU28682.1 transcription elongation factor GreA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2574,3.0,"AAU28683.1 carbamoyl phosphate synthase, large subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2575,3.0,AAU28684.1 hypothetical protein lpg2626 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2576,3.0,AAU28685.1 hypothetical protein lpg2627 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2577,3.0,AAU28686.1 membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2578,2.0,AAU28687.1 permease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2579,2.0,AAU28688.1 permease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2580,2.0,AAU28689.1 aminopeptidase A/I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2581,2.0,"AAU28690.1 DNA polymerase III, chi subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2582,2.0,AAU28691.1 hypothetical protein lpg2633 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2583,2.0,AAU28692.1 leucine aminopeptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2584,2.0,"AAU28693.1 integral membrane protein (putative virulence factor) MviN, possible role in motility [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2585,2.0,AAU28694.1 30S ribosomal protein S20 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2586,2.0,AAU28695.1 hypothetical protein lpg2637 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2587,2.0,AAU28696.1 hypothetical protein lpg2638 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2588,2.0,AAU28697.1 enhanced entry protein EnhC [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2589,2.0,AAU28698.1 enhanced entry protein EnhB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2590,2.0,AAU28699.1 enhanced entry protein EnhA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2591,2.0,AAU28700.1 sensory box/GGDEF family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2592,2.0,AAU28701.1 hypothetical protein lpg2643 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2593,2.0,AAU28702.1 tail fiber protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2594,2.0,AAU28703.1 excinuclease ABC subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2595,2.0,AAU28704.1 response regulator GacA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2596,2.0,AAU28705.2 phenylalanine-4-hydroxylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2597,2.0,AAU28706.1 competence damage inducible protein CinA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2598,2.0,"AAU28707.1 GTP-binding protein, GTP1/Obg family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2599,2.0,AAU28708.1 50S ribosomal protein L27 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2600,2.0,AAU28709.1 50S ribosomal protein L21 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2601,2.0,"AAU28710.1 50S ribosomal protein L25, ribosomal 5S rRNA E-loop binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2602,2.0,AAU28711.1 peptidyl tRNA hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2603,2.0,AAU28712.1 GTP binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2604,2.0,"AAU28713.1 sensory box protein, EAL domain, GGDEF domain, signal transduction protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2605,2.0,AAU28714.1 octaprenyl diphosphate synthase IspB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2606,2.0,AAU28715.1 ferrous iron transporter B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2607,2.0,AAU28716.1 ferrous iron transporter A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2608,2.0,AAU28717.1 ATPase N2B (nucleotide (GTP) binding protein) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2609,2.0,AAU28718.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2610,2.0,AAU28719.1 3-methyl-2-oxobutanoate hydroxymethyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2611,2.0,AAU28720.1 pantoate-beta-alanine ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2612,2.0,AAU28721.1 hypothetical protein lpg2663 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2613,2.0,"AAU28722.1 acetyl-CoA carboxylase, biotin carboxylase subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2614,2.0,AAU28723.1 dienelactone hydrolase family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2615,2.0,AAU28724.1 probable hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2616,2.0,AAU28725.1 RNA polymerase sigma-32 factor RpoH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2617,2.0,AAU28726.1 cell division ATP transporter FtsX [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2618,2.0,AAU28727.1 cell division ATP transporter FtsE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2619,2.0,AAU28728.1 cell division membrane protein FtsY [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2620,2.0,"AAU28729.1 zinc protease (peptidase, M16 family) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2621,2.0,"AAU28730.1 zinc protease (peptidase, M16 family) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2622,2.0,AAU28731.1 N6-adenine specific methylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2623,2.0,AAU28732.1 DotD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2624,2.0,AAU28733.1 DotC [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2625,2.0,AAU28734.1 DotB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2626,2.0,AAU28735.1 5'-nucleotidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2627,2.0,AAU28736.1 hypothetical protein lpg2678 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2628,2.0,AAU28737.1 D-isomer specific 2-hydroxyacid dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2629,2.0,AAU28738.1 UDP-N-acetylmuramyl tripeptide synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2630,2.0,AAU28739.1 4-hydroxy-2-oxovalerate aldolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2631,2.0,AAU28740.1 hypothetical with two candidate membrane-spanning segments [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2632,2.0,AAU28741.1 DlpA protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2633,3.0,AAU28742.1 hypothetical protein lpg2684 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2634,3.0,AAU28743.1 dienelactone hydrolase family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2635,3.0,AAU28744.1 DotA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2636,3.0,AAU28745.1 IcmV [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2637,3.0,AAU28746.1 IcmW [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2638,3.0,AAU28747.1 IcmX (IcmY) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2639,3.0,AAU28748.1 LphB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2640,3.0,AAU28749.1 cation transporting ATPase PacS [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2641,3.0,AAU28750.1 hypothetical protein lpg2692 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2642,3.0,AAU28751.1 hypothetical SnoK-like protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2643,3.0,AAU28752.1 phytanoyl-CoA dioxygenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2644,3.0,"AAU28753.1 heptosyl transferase, glycosyltransferase family 9 protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2645,1.0,AAU28754.1 tRNA delta(2)-isopentenylpyrophosphate transferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2646,1.0,AAU28755.1 DNA mismatch repair protein MutL [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2647,1.0,AAU28756.1 N-acetylmuramoyl-L-alanine amidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2648,2.0,AAU28757.1 ATPase or kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2649,2.0,AAU28758.1 sugar kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2650,2.0,AAU28759.1 stringent starvation protein B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2651,2.0,AAU28760.1 stringent starvation protein A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2652,2.0,"AAU28761.1 ubiquinol-cytochrome c reductase, cytochrome c1 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2653,2.0,"AAU28762.1 ubiquinol-cytochrome c reductase, cytochrome b [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2654,2.0,"AAU28763.1 ubiquinol-cytochrome c reductase, iron-sulfur subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2655,2.0,AAU28764.1 30S ribosomal protein S9 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2656,3.0,AAU28765.1 50S ribosomal protein L13 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2657,3.0,AAU28766.1 ferredoxin 2Fe-2S protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2658,3.0,AAU28767.1 integration host factor (IHF) alpha subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2659,3.0,"AAU28768.1 phenylalanyl tRNA synthetase, beta subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2660,3.0,"AAU28769.1 phenylalanyl tRNA synthetase, alpha subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2661,3.0,AAU28770.1 50S ribosomal protein L20 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2662,3.0,AAU28771.1 translational initiation factor IF-3 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2663,3.0,AAU28772.1 threonyl tRNA synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2664,3.0,AAU28773.1 hypothetical protein lpg2716 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2665,3.0,AAU28774.1 hypothetical protein lpg2717 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2666,3.0,AAU28775.1 hypothetical protein lpg2718 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2667,3.0,AAU28776.1 hypothetical protein lpg2719 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2668,2.0,AAU28777.1 cNMP binding domain-containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2669,2.0,AAU28778.1 glutamine amidotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2670,2.0,"AAU28779.1 NADH-dependent flavin oxidoreductase, Oye family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2671,2.0,AAU28780.1 transcriptional regulator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2672,2.0,AAU28781.1 hypothetical protein lpg2724 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2673,2.0,AAU28782.1 inner membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2674,2.0,AAU28783.1 peptidylprolyl cis-trans isomerase B (cyclophilin-type) Lcy [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2675,2.0,AAU28784.1 queuine/archaeosine tRNA-ribosyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2676,2.0,AAU28785.1 hypothetical protein lpg2728 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2677,2.0,AAU28786.1 cytochrome c5 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2678,2.0,AAU28787.1 aminotransferase class II [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2679,2.0,AAU28788.1 (two component) response regulator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2680,2.0,AAU28789.1 hypothetical protein lpg2733 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2681,2.0,AAU28790.1 sensor protein LuxN [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2682,2.0,AAU28791.1 porphobilinogen deaminase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2683,2.0,AAU28792.1 uroporphyrinogen III methylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2684,2.0,AAU28793.1 uroporphyrinogen III methylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2685,2.0,AAU28794.1 protoheme IX synthesis HemY [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2686,3.0,AAU28795.1 cation efflux system protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2687,3.0,AAU28796.1 hypothetical protein lpg2740 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2688,3.0,AAU28797.1 oligoribonuclease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2689,3.0,AAU28798.1 tRNA nucleotidyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2690,3.0,AAU28799.1 EngC GTPase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2691,3.0,AAU28800.1 hypothetical protein lpg2744 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2692,3.0,AAU28801.1 hypothetical protein lpg2745 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2693,3.0,"AAU28802.1 hypothetical CTC00065, TC0129 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2694,3.0,AAU28803.1 hypothetical protein lpg2750 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2695,3.0,AAU28804.1 hypothetical protein lpg2751 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2696,3.0,AAU28805.1 DNA polymerase III subunits gamma and tau [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2697,3.0,AAU28806.1 hypothetical protein lpg2755 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2698,2.0,AAU28807.1 recombinational DNA repair protein RecR [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2699,2.0,AAU28808.1 hypothetical protein lpg2757 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2700,2.0,AAU28809.1 hypothetical protein lpg2758 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2701,2.0,AAU28810.1 hypothetical protein lpg2759 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2702,2.0,AAU28811.1 DNA-binding response regulator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2703,2.0,AAU28812.1 hypothetical protein lpg2761 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2704,2.0,AAU28813.1 hypothetical protein lpg2762 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2705,2.0,"AAU28814.1 Mg2+ and Co2+ transporter CorB, hemolysin [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2706,2.0,AAU28815.1 inorganic pyrophosphatase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2707,2.0,AAU28816.1 HIT family hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2708,2.0,AAU28817.1 GTP cyclohydrolase I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2709,2.0,AAU28818.1 L-sorbosone dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2710,2.0,AAU28819.1 polyribonucleotide nucleotidyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2711,2.0,AAU28820.1 30S ribosomal protein S15 (S15/S13E) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2712,2.0,AAU28821.1 tRNA pseudouridine synthase B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2713,2.0,AAU28822.1 ribosome binding factor A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2714,2.0,"AAU28823.1 initiation factor IF2-beta (IF-2 gamma, IF-2 alpha) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2715,2.0,AAU28824.1 N utilization substance protein A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2716,2.0,AAU28825.1 hypothetical protein lpg2774 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2717,2.0,"AAU28826.1 NADH dehydrogenase I, N subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2718,2.0,"AAU28827.1 NADH dehydrogenase I, M subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2719,2.0,"AAU28828.1 NADH dehydrogenase I, L subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2720,2.0,"AAU28829.1 NADH dehydrogenase I, K subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2721,2.0,"AAU28830.1 NADH dehydrogenase I, J subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2722,2.0,"AAU28831.1 NADH dehydrogenase I, I subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2723,2.0,"AAU28832.1 NADH dehydrogenase I, H subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2724,2.0,"AAU28833.1 NADH dehydrogenase I, G subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2725,2.0,"AAU28834.1 NADH dehydrogenase I, F subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2726,2.0,"AAU28835.1 NADH dehydrogenase I, E subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2727,2.0,"AAU28836.1 NADH dehydrogenase I, D subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2728,2.0,"AAU28837.1 NADH dehydrogenase I, C subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2729,2.0,"AAU28838.1 NADH dehydrogenase I, B subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2730,2.0,"AAU28839.1 NADH dehydrogenase I, A subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2731,2.0,"AAU28840.1 preprotein translocase, SecG subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2732,2.0,AAU28841.1 triosephosphate isomerase (TIM) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2733,2.0,AAU28842.1 interaptin [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2734,2.0,AAU28843.1 phosphoglucomutase/phosphomannomutase MrsA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2735,2.0,"AAU28844.1 7,8-dihydropteroate synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2736,2.0,AAU28845.1 cell division protein FtsH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2737,2.0,AAU28846.1 ribosomal RNA large subunit methyltransferase J [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2738,2.0,AAU28847.1 O-acetyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
2739,2.0,"AAU28848.1 siderophore biosynthetic protein, iron repressed gene FrgA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
2740,2.0,AAU28849.1 phosphatidylglycerophosphate synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
